B	1331						
0.00 	0.00 	0.00 	0.614450262	0.293095877	0.385347905	1	0.5
0.00 	0.00 	1.50 	0.091479608	0.683440629	0.974326978	1	0.5
0.00 	0.00 	3.00 	0.298252093	0.063127826	0.290710147	1	0.5
0.00 	0.00 	4.50 	0.233321964	0.836288101	0.791124125	1	0.5
0.00 	0.00 	6.00 	0.768545936	0.456192545	0.05196028	1	0.5
0.00 	0.00 	7.50 	0.992870028	0.728145692	0.006612146	1	0.5
0.00 	0.00 	9.00 	0.146667305	0.662678273	0.066333957	1	0.5
0.00 	0.00 	10.50 	0.618729207	0.399256912	0.57091019	1	0.5
0.00 	0.00 	12.00 	0.700542333	0.097362153	0.755235734	1	0.5
0.00 	0.00 	13.50 	0.494208694	0.086728613	0.620207239	1	0.5
0.00 	0.00 	15.00 	0.937624651	0.14962105	0.870372316	1	0.5
0.00 	1.50 	0.00 	0.243459597	0.454503497	0.225506313	1	0.5
0.00 	1.50 	1.50 	0.220228194	0.114888355	0.654089112	1	0.5
0.00 	1.50 	3.00 	0.062488965	0.882474075	0.723845097	1	0.5
0.00 	1.50 	4.50 	0.722752813	0.344886689	0.120403141	1	0.5
0.00 	1.50 	6.00 	0.034846027	0.48812986	0.300886304	1	0.5
0.00 	1.50 	7.50 	0.878012169	0.27485072	0.312477649	1	0.5
0.00 	1.50 	9.00 	0.529514648	0.49940282	0.809978783	1	0.5
0.00 	1.50 	10.50 	0.628146932	0.235205438	0.220514564	1	0.5
0.00 	1.50 	12.00 	0.991342176	0.244453422	0.498462566	1	0.5
0.00 	1.50 	13.50 	0.670606443	0.286810806	0.849284342	1	0.5
0.00 	1.50 	15.00 	0.289989523	0.652067101	0.411320076	1	0.5
0.00 	3.00 	0.00 	0.236339759	0.573343715	0.499624908	1	0.5
0.00 	3.00 	1.50 	0.704863235	0.362137918	0.727802902	1	0.5
0.00 	3.00 	3.00 	0.218723006	0.273911575	0.096000102	1	0.5
0.00 	3.00 	4.50 	0.677766322	0.033411951	0.890245316	1	0.5
0.00 	3.00 	6.00 	0.73547529	0.18250573	0.855203561	1	0.5
0.00 	3.00 	7.50 	0.583808459	0.149931494	0.742489909	1	0.5
0.00 	3.00 	9.00 	0.769348298	0.812645993	0.01625774	1	0.5
0.00 	3.00 	10.50 	0.973419577	0.845005089	0.060481949	1	0.5
0.00 	3.00 	12.00 	0.410352836	0.875804913	0.621559169	1	0.5
0.00 	3.00 	13.50 	0.905732177	0.184995723	0.986081107	1	0.5
0.00 	3.00 	15.00 	0.532783454	0.765782251	0.744470191	1	0.5
0.00 	4.50 	0.00 	0.137545122	0.996636883	0.65130876	1	0.5
0.00 	4.50 	1.50 	0.595060807	0.85381273	0.162985837	1	0.5
0.00 	4.50 	3.00 	0.167438664	0.264435834	0.209819498	1	0.5
0.00 	4.50 	4.50 	0.638178864	0.727202175	0.382606606	1	0.5
0.00 	4.50 	6.00 	0.778748205	0.059412869	0.256575239	1	0.5
0.00 	4.50 	7.50 	0.868686874	0.501894633	0.488939553	1	0.5
0.00 	4.50 	9.00 	0.913006265	0.162889344	0.48239359	1	0.5
0.00 	4.50 	10.50 	0.840166216	0.207737708	0.968237187	1	0.5
0.00 	4.50 	12.00 	0.417207727	0.923160036	0.408208379	1	0.5
0.00 	4.50 	13.50 	0.207995391	0.174694051	0.875178125	1	0.5
0.00 	4.50 	15.00 	0.730946242	0.329307767	0.010602224	1	0.5
0.00 	6.00 	0.00 	0.134090279	0.534228592	0.048787746	1	0.5
0.00 	6.00 	1.50 	0.64113479	0.369930326	0.994821624	1	0.5
0.00 	6.00 	3.00 	0.5567109	0.437494706	0.671177203	1	0.5
0.00 	6.00 	4.50 	0.455507106	0.465068882	0.016098735	1	0.5
0.00 	6.00 	6.00 	0.328275534	0.751828153	0.47656799	1	0.5
0.00 	6.00 	7.50 	0.469734966	0.251864422	0.060947728	1	0.5
0.00 	6.00 	9.00 	0.910735685	0.75849124	0.582694489	1	0.5
0.00 	6.00 	10.50 	0.347090471	0.501512092	0.865398364	1	0.5
0.00 	6.00 	12.00 	0.533235589	0.765573457	0.608310863	1	0.5
0.00 	6.00 	13.50 	0.606444005	0.365320284	0.20191976	1	0.5
0.00 	6.00 	15.00 	0.743805435	0.935552992	0.781571375	1	0.5
0.00 	7.50 	0.00 	0.435244314	0.842017598	0.427767111	1	0.5
0.00 	7.50 	1.50 	0.067309103	0.115818273	0.774409526	1	0.5
0.00 	7.50 	3.00 	0.429493731	0.637367744	0.554481552	1	0.5
0.00 	7.50 	4.50 	0.210065331	0.670207259	0.234414712	1	0.5
0.00 	7.50 	6.00 	0.710766634	0.156399956	0.9577637	1	0.5
0.00 	7.50 	7.50 	0.771028449	0.421951877	0.217605643	1	0.5
0.00 	7.50 	9.00 	0.357610401	0.69923277	0.372433969	1	0.5
0.00 	7.50 	10.50 	0.049325989	0.800281839	0.674486239	1	0.5
0.00 	7.50 	12.00 	0.038496478	0.107663604	0.987101757	1	0.5
0.00 	7.50 	13.50 	0.016744311	0.028830483	0.881790458	1	0.5
0.00 	7.50 	15.00 	0.545797357	0.659427613	0.528800948	1	0.5
0.00 	9.00 	0.00 	0.02049349	0.573035811	0.758042073	1	0.5
0.00 	9.00 	1.50 	0.762201663	0.001471297	0.772894725	1	0.5
0.00 	9.00 	3.00 	0.20297233	0.929048245	0.558101989	1	0.5
0.00 	9.00 	4.50 	0.193114872	0.668300715	0.260326905	1	0.5
0.00 	9.00 	6.00 	0.057195656	0.656512756	0.442009439	1	0.5
0.00 	9.00 	7.50 	0.466732755	0.494763208	0.492433518	1	0.5
0.00 	9.00 	9.00 	0.848980413	0.209188834	0.302198015	1	0.5
0.00 	9.00 	10.50 	0.440434765	0.001521723	0.377529856	1	0.5
0.00 	9.00 	12.00 	0.903375045	0.548523827	0.122841643	1	0.5
0.00 	9.00 	13.50 	0.485775396	0.4306996	0.718773469	1	0.5
0.00 	9.00 	15.00 	0.159705597	0.686739368	0.481162128	1	0.5
0.00 	10.50 	0.00 	0.803111899	0.150126188	0.36832368	1	0.5
0.00 	10.50 	1.50 	0.695881491	0.27210877	0.153269936	1	0.5
0.00 	10.50 	3.00 	0.259794494	0.686579655	0.658059332	1	0.5
0.00 	10.50 	4.50 	0.734891107	0.753726546	0.434985494	1	0.5
0.00 	10.50 	6.00 	0.58789104	0.111314226	0.531949406	1	0.5
0.00 	10.50 	7.50 	0.883349459	0.575819619	0.666020092	1	0.5
0.00 	10.50 	9.00 	0.793354271	0.174621215	0.166546964	1	0.5
0.00 	10.50 	10.50 	0.672225894	0.269413927	0.671308896	1	0.5
0.00 	10.50 	12.00 	0.98612064	0.363957715	0.277946506	1	0.5
0.00 	10.50 	13.50 	0.154169001	0.812911335	0.022695425	1	0.5
